"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*06cdd*","Andre Jackson","MIL","SG,G","323","FA","24","39.61","1.4",".477","0.4",".395",".500","3.4","1.0","1.7","1.2","0.5","0.2","0.9","1.43"
"*005l3*","DeAndre Jordan","DEN","C","324","FA","37","39.45","1.6",".650","0.0","0",".422","3.7","1.5","3.6","0.9","0.3","0.5","0.7","1.32"
"*06mlq*","Pelle Larsson","MIA","PG,SG,G","325","FA","25","38.14","1.6",".438","0.6",".337",".672","4.6","0.5","1.2","1.2","0.6","0.1","0.4","2.71"
"*005kf*","Eric Gordon","PHI","SG,G,SF,F","326","FA","37","38.09","2.2",".426","1.4",".409",".750","6.8","0.2","1.0","1.7","0.7","0.3","0.7","2.32"
"*05yoh*","Lindy Waters","GS/DET","SG,G","327","FA","28","37.87","1.8",".369","1.2",".344",".727","4.9","0.4","1.7","1.0","0.5","0.2","0.4","2.60"
"*06ccz*","Mouhamed Gueye","ATL","PF,F","328","FA","23","37.86","2.2",".421","0.6",".259",".762","6.0","1.3","2.9","0.8","0.8","1.0","0.5","1.80"
"*042nw*","Malcolm Brogdon","WAS","PG,G","329","LRBP","33","37.85","4.3",".433","0.7",".286",".880","12.7","0.9","2.9","4.1","0.5","0.2","1.6","2.58"
"*06mk8*","Jared McCain","PHI","PG,SG,G","330","Yarrrr","22","37.84","5.5",".460","2.2",".383",".875","15.3","0.6","1.9","2.6","0.7","0.0","1.6","1.62"
"*03e7f*","Vasilije Micic","CHA/PHO","PG,SG,G","331","FA","32","37.71","2.3",".348","1.1",".360",".829","6.6","0.5","1.7","3.1","0.4","0.0","1.9","1.66"
"*06hfc*","Tosan Evbuomwan","BKN","SG,G,SF,PF,F","332","FA","25","37.53","3.4",".427","0.9",".312",".753","9.5","1.1","3.1","2.0","0.9","0.4","1.4","1.41"
"*05wkd*","Jeff Dowtin","PHI","PG,G","333","zambo","28","37.51","2.7",".487","0.7",".400",".733","7.0","0.3","1.2","1.9","0.6","0.3","0.4","5.20"
"*06mjv*","Reed Sheppard","HOU","PG,SG,G","334","TBB","21","37.01","1.6",".351","0.9",".338",".813","4.4","0.3","1.2","1.4","0.7","0.3","0.7","2.03"
"*05qym*","Kenyon Martin","PHI/DET/UTA","SF,F","335","FA","25","36.93","2.6",".552","0.3",".259",".787","6.4","0.7","2.2","1.1","0.4","0.5","0.6","2.00"
"*05qst*","Paul Reed","DET","PF,F,C","336","FA","26","36.86","1.6",".507","0.2",".286",".762","4.1","0.9","1.8","1.0","0.9","0.6","0.6","1.69"
"*04hoo*","Daniel Theis","NO/OKC","C","337","FA","33","36.62","1.6",".473","0.2",".243",".838","4.3","1.2","3.2","1.6","0.5","0.5","0.7","2.40"
"*06mk2*","Cody Williams","UTA","SG,G,SF,PF,F","338","FA","21","36.47","1.7",".323","0.7",".259",".725","4.6","0.5","1.7","1.2","0.5","0.3","0.9","1.34"
"*0621o*","Blake Wesley","SA","SG,G","339","FA","23","36.15","1.4",".435","0.3",".293",".623","3.7","0.3","0.8","2.0","0.6","0.1","0.9","2.11"
"*03r7r*","Richaun Holmes","WAS","PF,F,C","340","Goat","32","36.05","2.9",".647","0.0",".000",".833","7.4","2.0","3.7","1.4","0.3","0.7","0.7","2.00"
"*06mlt*","Antonio Reeves","NO","PG,SG,G","341","FA","25","35.69","2.6",".456","1.2",".395",".800","6.9","0.4","1.0","0.9","0.5","0.1","0.7","1.30"
"*05y9y*","Brandon Williams","DAL","PG,G","342","FA","26","35.59","3.0",".521","0.7",".400",".833","8.3","0.4","1.4","2.3","0.7","0.2","1.2","1.95"
"*0621v*","Caleb Houstan","ORL","SF,F","343","FA","23","35.44","1.4",".421","1.1",".400",".882","4.1","0.3","1.0","0.6","0.4","0.1","0.2","2.69"
"*06cc9*","Olivier-Maxence Prosper","DAL","PF,F","344","FA","23","35.42","1.3",".402","0.2",".235",".645","3.9","0.8","1.6","0.8","0.5","0.1","0.3","2.86"
"*06ccy*","Jalen Pickett","DEN","SG,G","345","FA","26","35.41","1.6",".428","0.8",".396",".750","4.1","0.3","1.1","2.2","0.4","0.1","0.5","4.46"
"*05uj9*","Herbert Jones","NO","SF,PF,F","346","aris","27","35.31","3.8",".436","1.1",".306",".825","10.3","1.1","2.8","3.3","1.9","0.5","1.8","1.86"
"*06cc6*","Jett Howard","ORL","SF,F","347","FA","22","35.26","1.6",".374","0.9",".296",".696","4.5","0.3","0.8","0.7","0.2","0.2","0.6","1.22"
"*04exe*","Monte Morris","PHO","PG,G","348","FA","30","35.07","1.8",".426","0.7",".360",".857","5.2","0.3","1.2","1.6","0.4","0.1","0.5","3.48"
"*0623e*","Collin Gillespie","PHO","PG,G","349","FA","26","34.93","2.1",".430","1.2",".433",".864","5.9","0.7","1.7","2.4","0.6","0.2","0.5","4.59"
"*051po*","Bol Bol","PHO","PF,F,C","350","FA","26","34.92","2.7",".525","0.9",".344",".769","6.8","0.6","2.3","0.6","0.3","0.7","0.6","1.10"
"*05quh*","Zeke Nnaji","DEN","PF,F,C","351","FA","25","34.92","1.2",".496","0.3",".327",".614","3.2","0.6","1.0","0.4","0.4","0.7","0.2","1.64"
"*03r7v*","Pat Connaughton","MIL","SG,G,SF,F","352","FA","33","34.82","2.0",".469","0.6",".321",".774","5.3","0.5","2.2","1.7","0.2","0.3","0.6","2.92"
"*05wqp*","Micah Potter","UTA","PF,F,C","353","FA","27","34.79","1.5",".422","0.8",".316",".850","4.3","1.1","3.2","0.8","0.4","0.4","0.8","1.00"
"*06gix*","Duop Reath","POR","C","354","FA","29","34.71","1.5",".422","0.7",".321",".909","4.2","1.0","1.0","0.6","0.3","0.3","0.3","1.63"
"*05uuq*","Jock Landale","HOU","C","355","FA","30","34.49","1.9",".533","0.3",".423",".675","4.8","1.3","1.9","0.9","0.3","0.2","0.5","1.76"
"*04qsi*","Jarred Vanderbilt","LAL","PF,F","356","Yarrrr","26","34.28","1.6",".488","0.3",".281",".556","4.1","1.9","3.2","1.1","1.0","0.3","0.8","1.41"
"*05qve*","Jae'Sean Tate","HOU","SF,F","357","FA","30","34.26","1.3",".473","0.3",".348",".681","3.6","1.0","1.3","0.9","0.5","0.1","0.4","2.14"
"*0015b*","Kyle Lowry","PHI","PG,G","358","FA","40","34.24","1.2",".350","0.8",".330",".818","3.9","0.3","1.6","2.7","0.9","0.3","0.6","4.57"
"*03r7l*","Larry Nance","ATL","PF,F,C","359","FA","33","34.18","3.3",".516","1.4",".447",".692","8.5","1.0","3.3","1.6","0.8","0.5","0.7","2.38"
"*06mlk*","Ajay Mitchell","OKC","PG,SG,G","360","FA","23","34.04","2.5",".495","0.6",".383",".829","6.5","0.5","1.4","1.8","0.7","0.1","0.8","2.21"
"*04qs3*","Landry Shamet","NY","SG,G","361","FA","29","33.91","2.1",".461","1.2",".397",".667","5.7","0.2","1.0","0.5","0.5","0.0","0.4","1.23"
"*027pf*","Cory Joseph","ORL","PG,G","362","FA","34","33.53","1.2",".403","0.8",".364",".778","3.5","0.3","1.1","1.4","0.5","0.1","0.4","4.00"
"*04qrv*","Lonnie Walker","PHI","PG,SG,G","363","Goat","27","33.52","4.5",".420","2.3",".354",".800","12.3","0.3","2.9","2.5","0.5","0.3","1.3","2.00"
"*05uwa*","A.J. Lawson","TOR","SG,G","364","FA","25","33.46","3.1",".421","1.3",".327",".683","9.1","0.8","2.5","1.2","0.5","0.2","0.6","2.07"
"*06mkf*","AJ Johnson","MIL/WAS","SG,G","365","FA","21","32.79","2.8",".385","0.8",".267",".865","7.6","0.3","1.8","2.6","0.4","0.1","1.2","2.17"
"*06cdh*","GG Jackson","MEM","PF,F","366","Moustach","21","32.78","2.6",".372","1.1",".337",".725","7.2","0.9","2.2","1.0","0.4","0.2","1.1","0.94"
"*05uji*","Kessler Edwards","DAL","SF,PF,F","367","Dcks","25","32.53","1.7",".496","0.6",".407",".923","4.2","0.6","2.3","1.1","0.5","0.5","0.4","2.63"
"*051p2*","Grant Williams","CHA","PF,F,C","368","FA","27","32.48","3.4",".439","1.7",".365",".838","10.4","1.1","4.0","2.3","1.1","0.8","1.8","1.32"
"*03e79*","Dwight Powell","DAL","C","369","FA","34","32.17","0.8",".689","0.0",".400",".651","2.1","0.9","1.3","1.0","0.3","0.4","0.3","3.06"
"*06cp4*","Craig Porter","CLE","PG,G","370","FA","26","32.05","1.4",".514","0.4",".438",".719","3.7","0.4","0.9","1.4","0.3","0.3","0.7","1.87"
"*0661b*","Jamal Cain","NO","SF,F","371","FA","27","32","1.8",".430","0.7",".325",".680","5.3","0.7","1.6","0.6","0.6","0.2","0.6","1.00"
"*0622a*","Vince Williams","MEM","SG,G,SF,F","372","Moustach","25","31.93","2.5",".401","1.0",".274",".792","6.6","0.8","2.8","2.0","0.4","0.3","1.2","1.67"
"*03r7h*","Delon Wright","MIL/NY","PG,SG,G","373","FA","33","31.78","1.1",".344","0.5",".274",".600","3.1","0.7","1.0","1.9","0.9","0.3","0.6","3.50"
"*049kf*","Mo Bamba","LAC/UTA/NO","C","374","FA","27","31.72","1.6",".464","0.5",".278",".704","4.3","1.0","3.5","0.6","0.3","1.0","0.6","0.90"
"*05ux3*","Jordan Goodwin","LAL","PG,G","375","FA","27","31.71","2.2",".438","0.9",".382",".818","5.6","1.3","2.6","1.4","1.0","0.4","0.9","1.62"
"*065b8*","Keaton Wallace","ATL","PG,SG,G","376","erUP","27","31.62","2.1",".401","0.9",".329","1.000","5.4","0.2","1.4","2.6","0.9","0.3","1.1","2.45"
"*05uit*","Kai Jones","LAC/DAL","C","377","Brid","25","31.57","2.2",".798","0.0",".200",".719","5.0","1.0","2.1","0.6","0.4","0.6","0.5","1.39"
"*06mk0*","Rob Dillingham","MIN","PG,SG,G","378","PNB","21","31.25","1.9",".441","0.5",".338",".533","4.5","0.2","0.8","2.0","0.4","0.0","1.1","1.85"
"*05293*","John Konchar","MEM","SG,G","379","FA","30","31.09","0.9",".451","0.5",".371",".875","2.4","0.8","2.5","0.9","0.7","0.3","0.3","2.63"
"*06cdj*","Colby Jones","SAC/WAS","SG,G","380","FA","23","30.73","1.5",".457","0.4",".327",".657","4.0","0.5","1.7","1.1","0.7","0.3","0.6","1.91"
"*05ujr*","Charles Bassey","SA","C","381","FA","25","30.71","1.9",".581","0.0","0",".636","4.4","1.6","2.7","0.5","0.4","0.8","0.6","0.74"
"*0621j*","Malaki Branham","SA","PG,SG,G","382","FA","22","30.57","1.9",".458","0.7",".405",".818","5.0","0.1","0.9","0.8","0.2","0.0","0.7","1.12"
"*06cd9*","Jaylen Clark","MIN","SG,G,SF,F","383","FA","24","30.25","1.4",".467","0.6",".431",".784","4.1","0.7","0.7","0.7","0.9","0.1","0.2","3.25"
"*06mki*","Dillon Jones","OKC","SF,PF,F,C","384","FA","24","30.17","0.9",".383","0.3",".254",".607","2.5","0.6","1.7","1.1","0.3","0.1","0.5","2.07"
"*06mkc*","Jaylon Tyson","CLE","PG,SG,G,SF,PF,F","385","FA","23","30.11","1.4",".430","0.4",".345",".792","3.6","0.8","1.3","0.9","0.3","0.1","0.6","1.69"
"*05qtg*","Trevelin Queen","ORL","SG,G","386","FA","29","29.89","1.8",".381","0.7",".286",".857","4.9","0.8","0.9","1.2","1.0","0.3","0.7","1.73"
"*0621m*","David Roddy","ATL/PHI/HOU","PF,F","387","FA","25","29.88","1.7",".456","0.6",".311",".769","4.6","0.4","2.2","1.1","0.4","0.3","0.7","1.59"
"*0621a*","Ousmane Dieng","OKC","SF,F,C","388","FA","22","29.72","1.5",".432","0.6",".324",".688","3.8","0.5","1.7","0.8","0.5","0.2","0.5","1.72"
"*027oq*","Bismack Biyombo","SA","C","389","FA","33","29.54","2.4",".588","0.0","0",".400","5.1","1.5","4.1","1.1","0.6","0.8","1.0","1.15"
"*064tp*","Quenton Jackson","IND","PG,G","390","FA","27","29.23","2.1",".475","0.5",".375",".775","5.8","0.5","1.1","1.9","0.8","0.2","0.6","3.31"
"*03apx*","Gary Harris","ORL","SG,G","391","FA","31","29.16","1.1",".383","0.8",".356",".583","3.0","0.4","0.9","0.6","0.5","0.3","0.4","1.76"
"*0621p*","Wendell Moore","DET/CHA","SG,G,SF,F","392","FA","24","29.07","1.6",".468","0.4",".341",".818","4.2","0.8","1.8","1.2","0.6","0.1","0.8","1.56"
"*001ax*","Jeff Green","HOU","PF,F","393","FA","39","29.05","1.9",".504","0.9",".367",".808","5.4","0.3","1.5","0.6","0.2","0.1","0.3","2.22"
"*03acx*","Dante Exum","DAL","PG,G","394","FA","30","28.65","3.2",".478","1.1",".434",".742","8.7","0.2","1.4","2.8","0.6","0.1","1.1","2.55"
"*05ujw*","Jericho Sims","NY/MIL","C","395","FA","27","28.41","0.8",".634","0.0","0",".615","1.8","1.3","2.4","0.6","0.2","0.4","0.6","1.00"
"*03e6m*","Elfrid Payton","NO/CHA","PG,G","396","FA","32","28.39","1.7",".328","0.0",".167",".571","3.5","0.6","2.7","6.9","1.0","0.5","2.5","2.81"
"*06mk5*","Devin Carter","SAC","PG,SG,G","397","SaraS","24","28.34","1.3",".370","0.5",".295",".591","3.8","0.5","1.6","1.1","0.6","0.1","0.5","2.28"
"*04jw4*","Maxi Kleber","DAL/LAL","PF,F","398","FA","34","28.28","1.1",".385","0.4",".265",".762","3.0","0.7","2.1","1.3","0.3","0.5","0.7","1.87"
"*06cp2*","Colin Castleton","MEM/TOR/PHI","C","399","FA","25","28.27","1.8",".469","0.1",".125",".763","4.7","2.0","2.7","1.1","0.3","0.4","0.9","1.22"
"*04qs4*","Robert Williams","POR","C","400","erUP","28","28.13","2.5",".641","0.1",".333",".882","5.8","1.8","4.2","1.1","0.7","1.6","0.8","1.24"
"*005kd*","Kevin Love","MIA","PF,F","401","FA","37","28.1","1.8",".357","1.0",".358",".696","5.3","1.0","3.1","1.0","0.7","0.2","0.6","1.57"
"*06ccx*","Hunter Tyson","DEN","PF,F","402","FA","25","28","0.9",".375","0.5",".311",".750","2.6","0.5","1.0","0.4","0.2","0.1","0.3","1.43"
"*06mmi*","Branden Carlson","OKC","C","403","FA","26","27.54","1.3",".443","0.7",".333",".778","3.8","0.5","1.2","0.4","0.2","0.7","0.2","2.00"
"*0626t*","Dominick Barlow","ATL","SF,PF,F,C","404","FA","22","27.42","1.7",".531","0.2",".259",".636","4.2","1.0","1.4","0.5","0.3","0.5","0.1","3.80"
"*05uis*","Tre Mann","CHA","PG,G","405","FA","25","27.37","5.4",".435","1.8",".400",".905","14.1","0.9","2.0","3.0","0.5","0.3","1.9","1.56"
"*04qs9*","Jevon Carter","CHI","PG,G","406","FA","30","27.27","1.5",".377","1.0",".333",".800","4.3","0.1","1.0","1.1","0.4","0.1","0.3","3.64"
"*05uj0*","Bones Hyland","LAC/ATL/MIN","PG,G","407","FA","25","26.83","2.0",".398","1.3",".390",".885","6.2","0.2","0.8","1.3","0.8","0.2","1.0","1.28"
"*06ccw*","Jordan Miller","LAC","SF,F","408","FA","26","26.81","1.6",".433","0.2",".211",".800","4.1","0.6","0.9","0.9","0.5","0.1","0.7","1.31"
"*06cd2*","Rayan Rupert","POR","SG,G","409","FA","21","26.68","1.1",".408","0.3",".271",".767","3.0","0.5","0.8","0.5","0.3","0.1","0.6","0.83"
"*051p0*","Matisse Thybulle","POR","SG,G,SF,F","410","FA","29","26.49","2.8",".477","1.4",".438",".467","7.5","0.9","2.5","1.9","2.2","0.6","0.9","2.15"
"*051oq*","Cam Reddish","LAL/CHA","SG,G,SF,F","411","FA","26","26.19","1.2",".404","0.4",".277",".615","3.2","0.5","1.5","0.7","1.0","0.3","0.4","1.83"
"*06mkm*","Baylor Scheierman","BOS","PG,SG,G","412","FA","25","26.11","1.3",".355","0.8",".317",".750","3.6","0.6","1.5","1.1","0.5","0.1","0.4","2.75"
"*027p9*","Reggie Jackson","PHI","PG,G","413","FA","35","25.94","1.7",".391","0.8",".338",".778","4.4","0.3","1.1","1.5","0.5","0.1","0.5","2.65"
"*01en8*","Taj Gibson","CHA","PF,F,C","414","FA","40","25.91","1.3",".495","0.0",".500",".600","2.9","1.4","1.9","0.6","0.2","0.5","0.7","0.84"
"*05qv9*","Anthony Gill","WAS","PF,F","415","FA","33","25.58","0.8",".489","0.2",".323",".660","2.5","0.4","0.9","0.3","0.2","0.0","0.2","1.60"
"*06mmb*","Reece Beekman","GS/BKN","PG,SG,G","416","FA","24","25.52","1.0",".327","0.2",".175",".762","2.6","0.4","0.7","1.8","0.9","0.1","0.6","3.00"
"*05uj2*","Jaden Springer","BOS/HOU/UTA","PG,G","417","FA","23","25.47","0.8",".389","0.3",".250",".711","2.5","0.4","1.0","0.8","0.6","0.1","0.4","2.06"
"*04jw5*","Torrey Craig","CHI/BOS","SF,F","418","FA","35","25.43","1.5",".422","0.9",".364",".667","4.2","1.0","1.8","0.7","0.3","0.5","0.3","2.13"
"*05ujq*","Luka Garza","MIN","PF,F,C","419","FA","27","25.42","1.3",".495","0.3",".278",".686","3.5","0.8","0.6","0.3","0.2","0.1","0.3","0.92"
"*049ki*","Marvin Bagley","WAS/MEM","PF,F,C","420","FA","27","25.28","1.8",".519","0.1",".158",".657","4.4","1.2","1.5","0.4","0.3","0.3","0.4","0.92"
"*031ls*","Alex Len","SAC/WAS/LAL","C","421","FA","32","25.22","0.7",".508","0.0",".222",".471","1.6","0.8","1.2","0.8","0.2","0.5","0.4","1.90"
"*06pty*","Keion Brooks","NO","SF,PF,F","422","FA","25","25.2","3.8",".486","1.0",".326",".733","10.1","0.9","3.3","0.9","0.7","0.7","0.9","1.08"
"*06mlh*","Johnny Furphy","IND","PG,SG,G","423","HER","21","25.11","0.7",".380","0.3",".300",".818","2.1","0.5","1.0","0.4","0.4","0.2","0.2","1.58"
"*06hfb*","Damion Baugh","CHA","SG,G","424","FA","25","24.95","2.8",".323","0.8",".214",".867","7.3","0.9","2.4","3.7","1.0","0.1","2.1","1.81"
"*06228*","Josh Minott","MIN","SF,F","425","FA","23","24.9","1.0",".489","0.3",".326",".895","2.6","0.3","0.8","0.4","0.3","0.3","0.2","1.64"
"*04qsd*","Mitchell Robinson","NY","C","426","Moustach","27","24.71","2.2",".661","0.0","0",".684","5.1","3.1","2.9","0.8","0.9","1.1","0.6","1.30"
"*04xhz*","Jordan McLaughlin","SAC/SA","PG,G","427","FA","29","24.7","0.7",".431","0.4",".413",".773","2.1","0.1","0.5","1.1","0.3","0.0","0.3","3.19"
"*06mkj*","Terrence Shannon","MIN","PG,SG,G,SF,F","428","FA","25","24.46","1.7",".482","0.3",".355",".810","4.3","0.3","1.2","1.0","0.2","0.2","0.5","2.13"
"*06cef*","Oscar Tshiebwe","UTA","PF,F,C","429","FA","26","24.41","3.0",".600","0.0","0",".742","7.6","3.3","5.4","0.6","0.9","0.1","0.7","0.90"
"*06mlz*","Cam Spencer","MEM","PG,SG,G","430","FA","25","24.36","1.4",".415","0.8",".365","1.000","4.2","0.5","0.7","1.4","0.4","0.0","0.2","5.67"
"*06mlg*","Tyler Kolek","NY","PG,SG,G","431","FA","25","24.14","0.7",".329","0.3",".298",".765","2.0","0.2","0.5","1.7","0.3","0.1","0.4","3.89"
"*06cdg*","Maxwell Lewis","LAL/BKN","SF,F","432","FA","23","23.92","1.6",".417","0.7",".380",".700","4.1","0.6","1.3","0.7","0.3","0.3","0.5","1.36"
"*03avi*","Doug McDermott","SAC","SF,F","433","FA","34","23.72","1.2",".427","1.0",".436",".600","3.5","0.1","0.5","0.2","0.1","0.0","0.1","1.17"
"*06cd5*","Isaiah Wong","CHA","SG,G","434","FA","25","23.66","2.0",".390","0.7",".394",".735","6.0","0.7","0.9","1.4","0.6","0.0","0.9","1.56"
"*06mmh*","Isaac Jones","SAC","SF,PF,F","435","FA","25","23.63","1.4",".651","0.1",".375",".639","3.4","0.6","0.9","0.3","0.1","0.3","0.4","0.75"
"*06him*","Trey Jemison","NO/LAL","C","436","FA","26","23.63","1.1",".554","0.0","0",".394","2.5","1.2","1.6","0.4","0.2","0.4","0.6","0.67"
"*06cd1*","Jordan Walsh","BOS","SF,PF,F","437","FA","22","23.57","0.6",".361","0.3",".273",".583","1.6","0.4","0.9","0.4","0.2","0.2","0.3","1.12"
"*0621w*","Christian Koloko","LAL","C","438","FA","25","23.46","1.1",".606","0.0",".000",".714","2.4","0.9","1.5","0.4","0.2","0.4","0.3","1.33"
"*01eog*","Patty Mills","UTA/LAC","PG,G","439","FA","37","23.38","1.2",".375","0.9",".347",".929","3.8","0.1","0.6","0.9","0.4","0.1","0.6","1.53"
"*06cce*","Jalen Hood-Schifino","LAL/UTA/PHI","SG,G","440","FA","22","23","2.5",".378","0.9",".304",".857","7.1","0.2","1.6","2.5","0.3","0.5","1.2","2.06"
"*0633h*","Pat Spencer","GS","PG,G","441","FA","29","22.91","1.1",".406","0.1",".227",".733","2.5","0.4","0.8","1.2","0.4","0.1","0.5","2.67"
"*063d0*","Jared Rhoden","CHA/TOR","SG,G","442","FA","26","22.87","3.0",".483","0.9",".308",".880","8.4","1.0","2.0","1.1","0.7","0.1","0.6","1.78"
"*05wqo*","Dru Smith","MIA","PG,SG,G","443","FA","28","22.65","2.2",".508","1.1",".533",".769","6.3","0.9","1.7","1.6","1.5","0.4","1.2","1.35"
"*027om*","Tristan Thompson","CLE","PF,F,C","444","FA","35","22.57","0.8",".437","0.0",".000",".233","1.7","0.8","2.5","0.6","0.1","0.3","0.3","1.71"
"*06cf3*","Drew Timme","BKN","PF,F","445","FA","25","22.37","5.0",".441","1.0",".257",".625","12.1","1.9","5.3","2.2","0.4","0.1","1.7","1.33"
"*06ccc*","Dariq Whitehead","BKN","SF,F","446","FA","21","22.04","1.9",".406","1.6",".446",".600","5.7","0.2","1.3","0.6","0.3","0.1","0.8","0.80"
"*06ca2*","Kobe Brown","LAC","PF,F","447","FA","26","21.12","0.8",".458","0.1",".231",".714","1.9","0.5","1.1","0.6","0.2","0.1","0.3","2.00"
"*06pvu*","Alex Reese","OKC/PHI","SF,PF,F,C","448","FA","26","21.1","1.7",".481","1.0",".366",".750","5.1","0.6","2.5","0.3","0.7","0.7","0.4","0.67"
"*06rui*","Marcus Bagley","PHI","SF,F","449","FA","24","20.4","2.7",".391","0.5",".156",".800","6.7","2.3","4.7","1.0","0.9","1.2","0.7","1.43"
"*05ujb*","JT Thor","CLE/WAS","PF,F","450","FA","23","20.34","1.3",".424","0.3",".286",".682","3.5","1.0","1.4","0.3","0.4","0.5","0.5","0.67"
"*01ng2*","Garrett Temple","TOR","SG,G","451","FA","39","20.1","0.6",".300","0.2",".214",".917","1.9","0.3","0.7","1.1","0.6","0.1","0.4","3.10"
"*06219*","Johnny Davis","WAS/MEM","SG,G","452","FA","24","19.94","0.9",".410","0.2",".241",".600","2.4","0.3","0.8","0.3","0.4","0.2","0.2","1.57"
"*0623c*","Lester Quinones","PHI/NO","SG,G","453","FA","25","19.9","2.4",".397","1.0",".295",".846","6.6","0.3","1.2","1.8","0.2","0.2","1.1","1.71"
"*03acy*","Dario Saric","DEN","PF,F,C","454","FA","31","19.86","1.3",".362","0.4",".269",".700","3.5","0.9","2.3","1.4","0.4","0.1","0.9","1.53"
"*051ow*","Chuma Okeke","PHI/CLE","PF,F","455","FA","27","19.49","2.2",".500","1.2",".393",".667","5.9","2.3","2.9","1.7","0.6","0.4","0.3","5.00"
"*06ceo*","Jaylen Martin","BKN/WAS","SF,F","456","FA","22","19.48","1.9",".419","0.4",".304",".900","4.9","0.7","2.1","1.1","0.6","0.0","0.8","1.42"
"*06hdy*","Drew Peterson","BOS","PF,F","457","FA","26","19.41","0.7",".415","0.5",".394",".778","2.2","0.4","1.2","0.5","0.2","0.1","0.3","1.63"
"*0621n*","MarJon Beauchamp","MIL/LAC/NY","SF,F","458","FA","25","19.23","0.8",".415","0.3",".345",".750","2.3","0.3","0.9","0.3","0.1","0.0","0.4","0.73"
"*0484l*","Damion Lee","PHO","SG,G","459","FA","33","18.89","1.1",".365","0.4",".243",".952","3.3","0.1","0.7","0.4","0.2","0.0","0.4","1.10"
"*06mm1*","Bronny James","LAL","PG,SG,G","460","FA","21","18.74","0.8",".313","0.3",".281",".786","2.3","0.1","0.5","0.8","0.3","0.1","0.5","1.69"
"*051pe*","Bruno Fernando","TOR","C","461","FA","27","18.65","1.5",".531","0.0","0",".750","3.4","1.2","1.8","1.1","0.2","0.5","0.8","1.29"
"*05qt9*","Killian Hayes","BKN","PG,SG,G","462","FA","24","18.63","3.0",".419","1.3",".381",".833","9.0","0.8","2.2","5.2","0.7","0.7","1.5","3.44"
"*05qsj*","Lamar Stevens","MEM","PF,F","463","FA","28","18.61","1.7",".460","0.5",".296",".727","4.4","0.2","2.0","0.5","0.3","0.2","0.6","0.80"
"*027ox*","Markieff Morris","DAL/LAL","PF,F","464","FA","36","18.41","1.4",".300","0.6",".250",".833","3.7","0.2","1.3","1.4","0.1","0.2","0.3","4.20"
"*06hrn*","Adam Flagler","OKC","SG,G","465","FA","26","18.24","0.7",".260","0.4",".194",".500","1.8","0.2","0.5","0.3","0.2","0.1","0.1","3.00"
"*06mlf*","Tyler Smith","MIL","SF,PF,F","466","FA","21","18.06","1.0",".480","0.6",".433",".750","2.9","0.3","0.8","0.2","0.1","0.2","0.3","0.50"
"*04qsm*","De'Anthony Melton","GS/BKN","PG,SG,G","467","PNB","27","18.03","3.7",".407","2.2",".371",".625","10.3","1.0","2.3","2.8","1.2","0.3","1.7","1.70"
"*051pn*","Jaylen Nowell","NO/WAS","SG,G","468","FA","26","17.76","3.3",".356","1.0",".296",".636","8.4","0.8","1.8","2.3","0.1","0.5","1.0","2.25"
"*049s6*","Markelle Fultz","SAC","PG,G","469","aris","27","17.22","1.3",".418","0.2",".500","1.000","2.9","0.3","0.7","1.3","0.5","0.1","0.7","1.80"
"*06mm4*","Ariel Hukporti","NY","C","470","FA","23","17.22","0.8",".677","0.0","0",".462","1.9","0.6","1.5","0.4","0.0","0.6","0.8","0.52"
"*0598b*","Moses Brown","IND/DAL","C","471","FA","26","17.12","2.6",".694","0.0","0",".727","5.8","0.9","2.5","0.2","0.5","0.3","0.8","0.18"
"*06ca4*","Kobe Bufkin","ATL","PG,SG,G","472","Moustach","22","17.11","1.8",".383","0.4",".211",".722","5.3","0.5","1.6","1.7","0.3","0.2","0.8","2.13"
"*04ews*","Tony Bradley","PHI/IND","C","473","FA","28","17.05","2.1",".644","0.1",".333",".333","4.4","1.3","1.7","0.4","0.1","0.6","0.4","1.20"
"*0623n*","Cole Swider","DET/TOR","SF,F","474","FA","26","16.94","2.2",".349","1.5",".319",".000","5.9","0.5","2.2","0.3","0.4","0.2","0.4","0.75"
"*05qtf*","Xavier Tillman","BOS","PF,F,C","475","FA","27","16.8","0.4",".245","0.2",".156",".750","1.0","0.3","1.0","0.2","0.3","0.2","0.4","0.50"
"*062do*","Tyson Etienne","BKN","PG,SG,G","476","FA","26","16.67","2.4",".327","1.9",".295",".800","7.9","0.4","0.9","1.7","0.4","0.1","1.1","1.50"
"*06mlw*","Enrique Freeman","IND","SF,PF,F","477","FA","25","16.58","0.7",".432","0.0",".100",".684","2.1","0.5","0.9","0.4","0.1","0.1","0.3","1.50"
"*0664y*","Nate Williams","HOU","SG,G","478","FA","27","16.42","1.4",".435","0.3",".231",".625","3.3","0.3","0.4","0.5","0.4","0.2","0.7","0.64"
"*0621r*","Patrick Baldwin","WAS/MIL/SA/LAC","SF,F","479","FA","23","16.32","0.8",".543","0.5",".565",".500","2.2","0.2","0.8","0.1","0.1","0.1","0.2","0.60"
"*059ca*","Oshae Brissett","PHI","SF,F","480","FA","27","15.99","3.2",".487","1.0",".333",".571","8.7","1.2","2.5","0.7","0.7","0.5","1.3","0.50"
